UserID,Sequence,JobTitle,JobCategoryID
830072,5,intern technical support representative,74
830072,6,lab consultant,137
830072,7,programmer,139
830560,1,senior margin analyst,9
830560,2,customer financial analyst,69
830560,3,financial analyst,69
831012,1,national sales advisor,97
831012,2,national account manager iii vertical markets manager,192
831012,3,national account manager ii,192
831862,1,customer service representative department of ophthalmology,64
831862,2,thresholds intern,36
831862,3,customer service representative i patient services,135
831862,4,extra help customer service representative,71
831862,5,cashier,25
831862,6,student worker tele fund student alumni association,67
832131,1,quality control qc supervisor,152
832131,2,production quality control specialist,152
832131,3,chemical manufacturing engineer,129
832131,4,training coordinator,82
832858,1,cna clinicals internship,159
832858,2,volunteer,115
832858,3,staff tlt,59
833068,1,co store manager,68
833068,2,store manager,68
833068,3,operations manager,34
833068,4,carpenter,132
833068,5,assistant department manager,64
833068,6,merchandising manager,0
833771,1,mental health counselor,84
833771,2,casemanager,0
833771,3,evening supervisor unit manager,6
833771,4,probation officer,62
833771,5,residential counselor,84
833771,6,police officer,62
833771,7,case manager,149
834126,1,manager,0
834126,2,finance intern,79
834126,3,finance intern,79
834308,1,call center supervisor,55
834308,2,passport processing supervisor,162
834308,3,call center supervisor,55
834308,4,directory listings provisioner customer care supervisor,52
836822,1,director of marketing sales,23
836822,2,marketing manager,23
836822,3,marketing manager,23
836822,4,marketing assistant,23
836822,5,marketing assistant,23
836822,6,account executive,192
837332,1,unit secretary,104
837332,2,customer care representative,52
837332,3,residential counselor associate,84
838981,1,assistant director of admissions,12
838981,2,placement services specialist,42
838981,3,loan officer,163
838981,4,marketing and sales intern,36
838981,5,marketing intern,36
840204,1,cable technician,5
840204,2,telesales wireless consultant,14
840204,3,retention customer account executive,192
840204,4,sales and marketing,23
840472,1,patient access associate,135
840472,2,intern,36
840472,3,surveyor,0
840472,4,cook,85
841864,1,inventory control packer and auditor,113
841864,2,customer account executive,192
841864,3,security officer,38
841864,4,paper blanking press operator,10
841864,5,seasonal receiving associate,65
841864,6,warehouse lead,46
841864,7,inventory auditor,113
841864,8,pressman,0
842130,1,operations manager,34
842130,2,production operations manager,34
842130,3,operations supervisor,34
842130,4,operations supervisor,34
842130,5,q c coordinator,7
842130,6,operations manager supply battalion u s marine corps cam,181
842134,1,contract employee,153
842134,2,lead systems engineer,83
842134,3,liaison between windows server team and backup team,73
842134,4,senior systems engineer,83
842225,1,express lube service writer,133
842225,2,tire shop manager,161
842225,3,tire shop supervisor,161
842225,4,tire install leader,33
844241,1,personal trainer,140
844241,2,sales associate,154
844241,3,chiropractic assistant,2
844241,4,chiropractic assistant,2
844241,5,secretary,104
844702,1,event staff,196
844702,2,cashier,25
844702,3,sales representative,16
844702,4,general laborer,160
844834,1,customer service clerical assoc,177
844908,1,caregiver april,0
844908,2,dsp direct service personnel december,156
844908,4,sales associate february,154
845124,1,collections specialist,109
845124,2,collections specialist,109
845124,3,credit and cash application specialist,41
845689,1,paper cup department supervisor,64
845689,2,manager,0
845689,4,manager,0
845689,5,bubble department manager,64
845689,6,operations manager,34
845689,7,bubble department manager,64
845689,8,production manager,43
845689,9,production supervisor,43
845689,10,production operator,43
847755,1,instructor,87
847755,2,middle school teacher,167
847755,3,administrative assistant,20
848176,1,dispatcher driver,22
848176,2,program manager,76
848176,3,store manager,68
848176,4,manager,0
848176,5,sales manager,90
848176,6,code officer housing inspector,62
848363,1,store manager,68
848363,2,store manager,68
848363,3,store manager,68
848363,4,assistant manager,165
848566,1,associate,11
848566,2,security,38
848566,3,associate,11
850849,1,software developer,50
852032,1,regional manager special investigations,118
852032,2,regional manager special investigations,118
852032,3,law enforcement investigator,111
856902,1,student medical assistant,67
856902,2,cashier,25
856902,3,cashier,25
857063,1,general manager,35
857063,2,territory manager,0
857063,3,sales representative,16
857063,4,operating engineer,8
859371,1,certified nursing assistant,130
859371,2,certified nursing assistant,130
859371,3,certified nursing assistant,130
859371,4,certified nursing assistant,130
859371,5,student intern,67
859616,1,receptionist data entry clerk contracted,18
859616,2,office assistant contracted,24
859616,3,administrative support contracted,31
859616,4,administrative assistant,20
859616,5,customer service assistant,1
860838,1,accounting manager hr,95
860838,2,office manager,24
860838,3,owner,70
860838,4,chef solutions,85
860838,5,senior computer operator,110
861006,1,operations specialist,34
861006,2,cashier,25
861006,3,stock person customer service,1
861263,1,business manager manager of development operations,58
861263,2,principal,0
861982,1,wheaton il as a stationary engineer,47
861982,2,park ridge il as a stationary engineer,47
861982,3,itasca il as a maintenance mechanic,89
861982,4,melrose park il as a maintenance mechanic,89
861982,5,chicago il as a stationary engineer,119
861982,6,stationary engineer,8
861982,7,boiler tech,57
861982,8,boiler tech,57
862885,1,it business analyst information systems department,134
862885,2,systems administrator it department,64
862885,3,eft administrator and electronic funds wire transfer ach department supervisor,64
862885,4,software support technician,31
862885,5,pc software support specialist mis department,64
863128,1,technical assistant,74
863128,2,stocker,0
863128,3,cashier customer service,25
863294,1,team leader,33
863294,2,assistant manager,165
863294,3,south elgcarpentry material handler,144
863294,4,shipping and recieving clerk,66
863294,5,dispatcher mover,0
863547,1,engineering tech,57
863547,2,engineering it manager,170
863547,3,master autocad detailer,168
863547,4,train sales representatives,4
863547,5,maintenance manager,37
863547,6,service technician,156
863547,7,computer communication technician,194
863715,1,production manager,43
864249,1,tax preparer,191
864249,2,parent volunteer tutor,115
864249,3,proxy representative team leader,33
864249,4,assistant teacher,40
864249,5,cashier food prep,193
864249,6,customer service data entry clerk,18
864249,7,customer service research analyst,112
864249,8,administrative assistant,20
864249,9,administrative research assistant,112
866319,1,mccook cook,85
866319,2,1st shift 2nd shift 3rd shift supervisor,120
866319,3,elk grove cook,85
866319,4,cicero cook,85
866908,1,administrative assistant to the medical floor unit manager,20
866908,2,cna,130
866908,3,office manager,24
866908,4,lead toddler teacher,40
867398,1,inside sales executive,123
867398,2,executive assistant office manager,24
867398,3,account executive,192
870058,1,office assistance,24
870058,2,sales associate assistant manager,165
870058,3,cashier,25
870058,5,teachers aide,106
871011,1,general manager,35
871011,2,flow supervisor,6
871011,3,assistant customer service manager,1
873563,1,personal banker,140
873563,2,admissions advisor,97
873563,3,manager in training,82
874405,1,forklift operator,122
874405,2,customer service general warehouse,46
874405,3,customer service maintenance,37
874405,4,customer service,1
874405,5,warehouse supervisor forklift driver,122
874604,1,maintenance worker,51
874604,2,automotive tech,116
874604,3,maintenence worker,51
874604,4,label printer mixer,0
874604,5,department manager,64
874604,6,machine operator,93
878799,1,public health nurse ii,94
878799,2,supervisor community health,63
878799,3,public health nurse ii,94
878799,4,home health nurse,151
878799,5,home health nurse,151
878799,6,staff nurse,59
878923,1,project manager,27
878923,2,lead systems specialist i,83
878923,3,ge security diamond ii,94
878923,4,system representative iii,16
878923,5,senior loan consultant,163
878923,6,loan consultant,163
878923,7,loan consultant,163
878923,8,manager and electronic technician,5
878923,9,bio medical technician,30
878923,10,nw indiana servicing and selling medical equipment,30
879050,1,clienteling and merchandising,17
879050,2,fashion fair cosmetics counter manager,0
879050,3,third key holder,192
879516,1,truck driver,136
879516,2,warehouse supervisor,46
882229,1,server supervisor,91
882229,2,manager,0
882229,3,manager,0
882229,4,sales manager,90
882229,5,director of catering,12
882229,6,general manager,35
882229,7,operations manager,34
882229,8,sales manager,90
882355,1,cnc machine operator,93
882355,2,temporary employee,105
882355,3,day care provider,88
882355,4,machine operator,93
882355,5,outbound call center representative,55
882355,6,outbound call center representative,55
882355,7,machine operator labeler,93
882355,8,after school counselor,167
882355,9,general office lead receptionist,54
883159,1,internet sales,4
883159,2,sales,4
883159,3,catering,0
883159,4,sales associate,154
883242,1,design consultant thomasville division,81
883242,2,district customer service manager,1
883242,3,export manager,0
883242,4,export manager,0
883242,5,secretary treasurer for both corporations,104
886247,1,pbx operator,10
886247,2,staff management,59
886247,3,cashier,25
886247,4,data entry clerical,177
888745,1,president and consulting partner,29
888745,2,director of operations,34
888745,3,senior consultant,14
888745,4,top producing salesperson,0
888745,5,director of national sales,12
888745,6,general manager,35
888926,1,customer service representative,1
888926,2,customer service rep,75
888926,3,customer service associate,1
888926,4,service rep,75
888926,5,teacher s aid,40
888926,6,manager trainee,0
889103,1,academic advisor,97
889103,2,program manager,76
889103,3,vocational rehabilitation counselor,84
890455,1,founder,0
890455,2,vice president,29
890455,3,consultant,14
890455,4,director business development,58
890455,5,director strategic planning,185
890455,6,project manager,27
890478,1,equipment manager,0
890478,2,dispatch customer service representative,1
890478,3,customer service clerk,1
890478,4,consultant,14
890478,5,human resources administrator,49
891441,1,driver laborer,160
891441,2,school bus driver,167
891441,3,custodian engineer,8
891441,4,co owner bar and video arcade,70
891441,5,security officer,38
891441,6,laborer cleaning crew foreman assistant district foreman,161
891441,7,janitorial security officer,38
892150,1,international assistance coordinator bilingual,191
892150,2,clerical administrative temporary,177
892150,3,loan administrator bilingual,163
892150,4,sales consultant bilingual,14
892150,5,marketing administrative assistant,20
892554,1,hr manager office manager,95
892554,2,classroom assistant,2
892554,3,college program cast member,103
894094,1,medical assistant,30
894094,2,medical assistant,30
894951,1,delinquent tax collector linebarger goggan,191
894951,2,collection associate,11
894951,3,account manager,192
894951,4,late stage collector,163
895367,1,cashier,25
895367,2,sales associate,154
895367,3,cashier,25
895367,4,sales associate,154
895367,5,customer service associate,1
896195,1,office manager,24
896195,3,front cashier closing cleaning,25
896195,4,cashier stock nightly cleanings,25
896195,5,cashier closer cleaning nights,25
896195,6,cashier ice cream maker cake cutter,25
896767,1,student,67
896767,2,mixing operator,10
896767,3,security officer,38
896767,4,industrial temp services,147
896767,5,forklift sanitation driver,122
898777,1,chief engineer,8
898777,2,construction and maintenance,114
898777,3,job superintendent,158
898777,4,sales consultant,14
898777,5,project manager job superintendent,158
898777,6,project manager job superintendent,158
898777,7,lead carpenter,19
898777,8,carpenter,132
898777,9,department manager,64
898879,1,teller,138
898879,2,customer service representa tive,1
898879,3,manager,0
898879,4,august lead counter customer service,1
899637,1,sr manager inside sales,123
899637,2,new business manager,21
899637,3,sales manager,90
899637,4,national sales manager,90
899637,5,sales manager squire cogswell,90
899637,6,director of clients sales service,12
899637,7,field sales manager,90
900445,1,administrative assistant,20
900445,2,customer service,1
900937,1,cashier host,25
900937,2,proxy solicitation,0
900937,3,customer service,1
900937,4,claims investigator,100
900937,5,administrative assistant,20
900937,6,cashier,25
900971,1,forklift mechanic,89
900971,2,forklift mechanic,89
900971,3,heavy equipment mechanic,89
901680,1,cfo controller,175
901680,2,vice president,29
901680,3,general manager controller,175
901680,4,controller,175
901680,5,cpa,0
901680,6,general manager controller,175
901680,7,vice president,29
901680,8,senior auditor,92
902736,1,sales associate,154
902736,2,receptionist,54
902736,3,production assistant,43
902736,4,sales associate,154
902736,5,cashier cook,85
903970,1,quality control inspector i,152
903970,2,section leader and translator i,33
903970,3,line leader,169
903970,4,line supervisor,169
903970,5,machine operator,93
904881,1,full time part time dock worker,32
904881,2,fabricator,0
904881,3,landscaper sales,4
906345,1,federal railroad administration fra,80
906345,2,infantry section leader,33
906345,3,basic noncommissioned officer course phase 1 and phase 2,62
906345,4,warriors leader course fort june and july 2007,33
906345,6,infantry team leader,33
906345,7,battalion team leader course fort january 2006,33
907957,1,credit manager,183
907957,2,sales associate,154
907957,3,pool attendant,125
908844,1,chief forensic social w orker chief of investigations,141
908844,2,clinical coordinator,99
908844,3,clinical coordinator,99
908844,4,police social worker,141
908844,5,sass worker,51
908844,6,child care counselor,84
909169,1,patient sitter home instead senior care,151
909169,2,dispatcher,0
909169,3,volunteer probation officer,115
909169,4,supervisor,6
909169,5,managerial assistant,2
911461,1,project manager,27
911461,2,web operations manager,166
911461,3,webmaster,0
911461,4,marketing,23
912013,1,general manager,35
912093,1,licensed barber,180
912093,2,customer service representative,1
912093,3,grill worker,51
912868,1,facilitator,0
912868,2,parent volunteer,115
912868,3,processor data entry clerk,18
912868,4,mail carrier,144
914704,1,account receivable,192
914704,2,accounts payable receivable clerk,61
914704,3,accounting clerk,44
915818,1,filing clerk,13
915818,2,shift leader,120
915818,3,assistant manager,165
916036,1,seasonal sales associate,154
916036,2,account processor temporary,121
916036,3,seasonal sanitation worker,51
916036,4,cashier,25
916036,5,stock facer,113
916344,1,journeyman technician,5
916344,2,repair technician,5
916344,3,repair technician,5
916344,4,apprentice technician,5
916344,5,diesel mechanic,89
916790,1,real estate agent,45
916790,2,administrative specialist,20
916790,3,executive assistant to president,26
916790,4,product support specialist,102
916790,5,owner,70
916790,6,real estate agent,45
916790,7,manager of these,0
916790,8,accountant,184
917254,1,executive director of human resources,49
917254,2,i served as the interim director of human resources,49
917254,3,director of human resources,49
917254,4,director of administration,80
917254,6,director of administration,80
917254,7,director of human resources,49
917254,8,deputy commissioner,0
917254,9,labor relations advisor,97
917254,10,senior executive service manager,26
917951,1,crew member,150
917951,2,architectural intern,36
917951,3,instructor drafter,87
917951,4,tutor,0
917951,5,student assistant designer,86
917951,6,cashier,25
918683,1,chiropractic technician,5
918683,2,transportation,198
918683,3,chiropractors assistant,2
918683,4,sales associate,154
918683,5,loan coordinator,163
918683,6,sales associate,154
918683,7,receptionist tutor,54
920458,1,benefits management service associate,176
920458,2,accounting finance analyst,79
920458,3,global content data management intern,36
920458,4,information systems consultant,134
920458,5,accounting finance intern finance department,79
920458,6,financial analyst,69
920458,7,credit analyst loans department,183
920458,8,information technology support analyst information technology department,134
920458,9,staff accountant,59
920458,10,income auditor accounts payable accounting department,61
920500,1,esl teacher,40
920500,2,language assistant,2
920500,3,intern help prepare student papers to study in usa,71
920500,4,intern and translator for immigration company,36
920500,5,safety auditor translator interpreter,92
920500,6,volunteer esl teacher,115
920500,7,student ambassador,67
920500,8,volunteer teacher,115
921317,1,accounting assistant,44
921317,2,billing specialist,126
921317,3,accounts receivable specialist,61
921317,5,bookkeeper,24
922182,1,food preperation waitress front desk and busboy,193
923352,1,chemical process operator,10
923352,2,chemical filtration operator,10
923352,3,oil blender,0
923352,4,damage prevention specialist,3
923352,5,car porter,0
924438,1,certified pharmacy technician,164
924438,2,certified pharmacy technician,164
924438,3,assembler,160
924438,4,machine operator,93
925076,1,operations mananger,34
925271,1,driver,22
925271,2,driver,22
925271,3,driver laborer,160
925271,4,driver laborer,160
925271,5,delivery driver,22
925271,6,driver laborer,160
925271,7,delivery driver,22
925271,8,delivery driver,22
925271,9,machine operator,93
925567,1,account executive,192
925567,2,account executive,192
926116,1,senior mechanical engineer,148
926116,2,senior project mechanical engineer,148
926116,3,senior project engineer,27
926116,4,senior mechanical project engineer,148
926116,5,mechanical engineer,148
926116,6,mechanical engineer,148
926116,7,mechanical engineer estimator,148
926116,8,chief engineer of design,81
926116,9,senior mechanical engineer,148
926699,1,membership benefit specialist,3
926699,2,medical claims processor,100
926699,3,customer service representative,1
926873,1,area salesman,182
926873,2,merchandiser,77
926873,3,associate manager,11
926873,4,key carrier,192
926873,6,part time delivery driver,22
927126,2,instore driver,22
927879,1,bus operator,10
927879,2,shuttle bus operator,10
927879,3,customer account specialist,52
927879,4,medical assistant,30
928423,1,operations systems manager illinois division,83
928423,2,customer service it,1
928596,1,bookkeeper office assistant,24
928596,2,owner general manager,70
928596,4,lan engineer,8
928596,5,lan analyst,9
928596,6,network services administrator,101
928596,7,information systems coordinator,134
929559,1,lead export warehouse agent,45
930069,1,certified nurse assistant,130
930069,2,teachers assistant,2
930069,3,pre sorter mail clerk,13
930670,1,district sales manager northern illinois,90
930670,2,adjunct instructor,87
930670,3,store manager,68
930670,4,store manager,68
930670,5,store manager,68
931991,1,secretary volunteer,115
931991,2,biological science lab technician,137
931991,3,shift manager bartender server,199
931991,4,server,91
932219,1,home improvement sales representative,151
932219,2,sales representative,16
932219,3,mortgage consultant,14
932219,4,senior mortgage consultant,14
932219,5,mortgage consultant,14
932219,6,general manager,35
932219,7,executive assistant fleet assistant,26
932219,8,assistant manager,165
932219,9,sales representative inventory manager,113
932334,1,volunteer,115
934713,1,call center trainer,140
934713,2,call center supervisor quality assurance,60
934713,3,proofreader temporary contract,105
934713,4,editor public relations specialist,127
934713,5,intern public relations,127
934713,6,consultant tech support,57
935639,1,project manager,27
935639,2,command sergeant major,0
935639,3,vice president of construction,29
935639,4,construction consultant,114
935639,5,owners representative,16
935639,6,estimator and project manager for drywall carpentry subcontractor,27
936116,1,motor transport operator,10
936737,1,executive assistant to the president,26
936737,2,senior executive assistant,26
936737,3,executive assistant to the president,26
936737,4,executive assistant to the president,26
936737,5,executive assistant marketing associate,26
936737,6,executive assistant to the president,26
937530,1,cable technician spotter,5
937530,2,head assembly line man,171
937530,3,press machine operator,93
937530,4,allocator painter packager,0
938606,1,customer service tax preparer,1
938606,2,office manager customer service,24
938606,3,claims analyst customer service,100
941702,1,preloader,0
941702,2,video game adviser,0
941702,3,food server,91
941702,4,photographer gift shop salesman,161
941702,5,inventory analyst,113
941702,6,sales floor associate,11
943101,2,medical device sales representative u s sales division,4
943101,3,clinical instructor cardiac rhythm management,87
943101,4,cardiovascular specialty sales representative,16
943101,5,cardiac rhythm management division clinical specialist,99
943101,6,pharmaceutical sales representative,16
943334,1,head stock associate certified photo tech,157
943334,2,gas contractor,132
944613,1,technical support specialist,74
944613,2,help desk analyst,71
944613,3,office manager lead preparer,24
944613,4,help center coordinator,71
944613,5,administrative assistant,20
944613,6,office associate,24
945293,1,project manager,27
945293,2,lanier professional services wood dale,143
945293,3,account associate,192
946095,1,truck driver cdl b a,136
946095,2,truck driver cdl b,136
946095,3,tow truck driver,136
946095,4,tow truck driver,136
946095,5,seasonal snow plow driver heavy equipment driver,22
947473,1,truck driver,136
947473,2,mua,0
947473,3,otr coach bus driver,155
948039,1,bookstore assistant,2
948039,2,youth services librarian,42
948039,3,teacher assistant,40
948039,4,library technician,5
948230,1,shipper,0
948230,2,lift truck operator,136
948230,3,lift truck operator,136
948230,4,receiving supervisor,65
948230,5,lead receiver,19
952537,1,dean of students,0
952537,2,office manager,24
952537,3,substitute teacher,40
952537,4,pre kindergarten classroom teacher,40
953031,1,plumber,0
953031,2,plumbers apprentice,0
953031,3,plumbers apprentice,0
953031,4,upright plumbing and sewer,0
956817,2,❸ started as an installer then moved up to mechanic service writer,133
957004,1,english language tutor,40
957004,2,market research associate,112
958751,1,instructional technology associate,128
958751,2,service rep,75
958751,3,collector,163
958751,4,telephone interviewer,0
958792,1,care advocate i,88
958792,2,enrollment specialist,3
958792,3,internship,159
958792,4,pharmacy technician,164
958792,5,order service representative,16
958792,6,coordinator of operations,34
959508,1,file clerk assistant,13
962316,1,desk assistant,56
962316,2,office assistant,24
962316,3,community advisor,97
962316,4,customer service,1
962316,5,clerk,13
962316,6,production coordinator,43
962559,1,shipping receiving,65
962559,2,warehouse assistant,46
962559,3,shipping receiving,65
962826,1,accounts receivables,61
962826,2,post judgment collection specialist,3
962826,3,receptionist,54
963347,2,owner president,70
963347,3,regional manager,118
963347,4,station manager,0
964833,1,retail customer service representative,77
964833,2,secretary bookkeeper,104
964833,3,manager,0
964833,4,consultant,14
964833,5,rental leasing agent,45
964833,6,senior banker,15
964833,7,new accounts specialist,61
964833,8,assistant vice president of private banking,29
964833,9,personal banking officer,62
964833,10,personal banker,140
965517,1,childcare assistant,2
965517,2,closer,0
965517,3,administrative assistant,20
965517,4,senior advocate,15
965517,5,senior medical biller specialist,30
965517,6,lead medical coordinator,30
965517,7,business advocate,21
966519,1,general manager,35
966763,1,administrative assistant,20
966763,2,receptionist,54
966763,3,home instead senior care la grange,151
966763,4,therapeutic massage therapist,169
967267,1,owner,70
967267,2,customer service,1
967267,3,administrative assistant insurance agent,180
967267,4,sales associate,154
968548,1,office services assistant,42
968548,2,office print center assistant,55
968548,3,administrative assistant,20
968548,4,administrative assistant,20
968548,5,team leader trainer,140
969399,1,guest service attendant,125
969399,2,customer service supervisor,1
969399,3,shift manager driver,120
969399,4,sales associate,154
970975,1,assistant office administrator,28
971174,1,project manager assistant,27
971174,2,outside sales representative,189
971174,3,senior golf caddy,15
971174,4,waiter,0
971174,5,basketball coach instructor,155
971462,1,modeling and acting,0
973066,1,automotive technician part time,116
973066,2,parts maintenance mechanic,89
973066,3,automotive technician part time,116
973066,4,picker to supervisor,6
973066,5,cashier front counter,25
973188,1,kindergarten teacher,40
973188,2,guest service representative cashier,25
973188,3,undergraduate assistant technology and network security department,101
973188,4,it intern,36
974327,1,consultant project manager,27
974327,2,coo gm,0
974327,3,executive director,26
974327,4,assistant director,12
974634,1,developmental disability training counselor,84
974634,2,manager,0
974634,3,manager,0
974634,4,male case manager,149
974912,1,human resources specialist,49
977973,1,customer care representative iii,52
977973,2,customer service representative,1
979328,1,medical receptionist,54
979328,2,dental assistant,2
979328,4,account manager,192
980889,1,customer service technical specialist,74
980889,2,public relations coordinator fundraising coordinator,127
980889,3,lunchroom porter,0
980889,4,maintenance technician i,37
980889,5,police communications operator ii,124
980890,1,body shop manager,161
980890,2,service manager,156
980890,3,assistant service manager service advisor,156
980890,4,claims adjuster service advisor,100
980890,5,shop manager,161
980890,6,gear hob machinist,139
980890,7,gear hobbing and shaping machinist,139
980890,8,machinist,139
980890,9,cnc gear hobbing machinist,139
982300,1,diesel mechanic,89
982300,2,school bus mechanic,167
982504,1,human resources assistant payroll,49
982678,1,senior field service engineer,96
982678,2,experience with surgical equipment service and installations,156
982678,3,construction electrician ce3,188
982678,4,electrician,188
982678,5,aviation electrician ae3 journeyman aircraft electrician,188
982858,1,assistant manager,165
982858,2,security officer,38
982858,3,administrative assistant,20
982858,4,titles express assistant,2
983513,1,sales rep inside sales,123
983513,2,sales person,4
984651,1,payroll specialist human resources,49
984651,2,payroll coordinator branch cashier,25
985044,1,academic advisor,97
985044,2,lead sales associate,154
985044,3,paralegal intern,36
985044,4,illinois judicial intern,36
985044,5,policy support analyst,31
989982,1,controller,175
989982,2,controller,175
989982,3,audit senior manager,15
990347,1,supervisor,6
990347,2,sales associate,154
990347,3,branch manager,0
990347,4,load and unload,0
991677,1,flow leader supervisor,33
991677,2,group leader,33
991677,3,machine cell operator,93
991677,4,porter,0
991677,5,automotive assistent,116
991759,1,refund specialist in charge of over 700,3
991759,2,patient account rep,135
991759,3,front desk coordinator,56
991759,4,receptionist,54
991759,5,pre access representative financial counselor,84
991759,6,patient service representative 1 ophthalmology dept,135
991759,7,front desk receptionist,56
991759,8,medical receptionist,54
992354,1,accounts payable payroll coordinator,61
992354,2,design assistant,81
992354,3,tenant service coordinator,156
992354,4,customer service administrator,28
992759,1,director of internal audit,12
992759,2,avp amp senior audit manager,15
992759,3,cna insurance companies,180
992759,4,cna small business intranet development project,58
992759,5,sr auditor audit coordinator,92
992759,6,special investigations specialist,3
992928,1,network specialist,101
992928,2,owner,70
992928,3,instructor network admin,87
996749,1,journeyman,0
996749,2,driver trainer,140
996749,3,leadman driver trainer,140
996749,4,leadman,0
997604,1,customer experienced specialist,52
997604,2,customer service data entry,18
997604,3,data entry,18
997604,4,data entry receptionist,18
1000037,1,manager of customer service,1
1000037,2,inventory manager,113
1000037,3,co chair,0
1000037,4,lead cellular operator of manufacturing,129
1000037,5,quality control manager customer service,152
1002378,1,team lead,73
1002378,2,operating manager,0
1002378,3,sporting goods manager,0
1004838,1,saw operater,0
1004838,2,carpenter,132
1004838,3,carpenter,132
1006072,1,senior vice president finance,29
1006072,2,vice president finance,29
1006072,3,director of finance administration,79
1009454,1,ramp serviceman 773,0
1009454,2,mechanical assistant 630,148
1009454,3,courtesy associate 630,11
1009454,4,volunteer cadet 630,115
1010163,1,marketing specialist event planner,168
1010163,2,marketing specialist in charge of asia market,23
1010163,3,insurance agent,180
1010163,4,international marketing support team,191
1011686,1,purchasing billing agent,145
1012641,1,software qa engineer,8
1012641,2,sr software qa engineer,78
1012641,3,software engineer,8
1012641,4,manager of prepress center,55
1012641,5,application software engineer,41
1014185,1,staff accountant,59
1014185,2,accounting supervisor,44
1014185,3,accounts payable specialist,61
1016031,1,home health aide,151
1016031,2,home health aide,151
1016031,3,safety data coordinator i,18
1016031,4,medical assistant,30
1016031,5,information specialist ii,94
1016031,6,medical assistant,30
1016031,7,public safety officer,62
1016031,8,medical assistant,30
1016031,9,industrial worker,173
1018489,1,product presenter product specialist,102
1018489,2,production assistant,43
1018489,3,real estate leasing agent,45
1018489,4,marketing brand specialist live spokesperson independent contractor,132
1018489,5,assignment desk assistant fill in field producer satellite coordination and video research,112
1018626,1,supervisor,6
1018626,2,miner project manager,27
1021198,1,operations manager five star employment,34
1022172,2,personal banker,140
1022172,3,teller manager,138
1022172,4,teller,138
1024673,1,customer service representitive,1
1024673,2,customer service representative,1
1024673,3,server,91
1024673,4,team member,103
1024673,5,cashier delivery driver,22
1024673,6,receptionist piercer,54
1026011,1,mill drill bore specialist,3
1026011,2,electrostatic painter,0
1026011,3,licensed and instrumental in stand,180
1026011,4,mechanic,89
1026011,5,helicopter mechanic,89
1026057,1,technical manager,74
1026057,2,teacher assistant,40
1026057,3,teacher therapist assistant,40
1026057,4,direct support professional,143
1026057,5,community aide,106
1026057,6,store,68
1026057,7,fire controlman,0
1026683,1,executive administrative assistant to head of global strategic initiatives,157
1026683,2,executive administrative assistant to svp and chief financial officer,62
1026683,3,executive assistant to president and chief operating officer,62
1026683,4,office manager administrative assistant,20
1026683,5,administrative assistant to senior vice president administration,29
1027165,1,design engineer,81
1027165,2,machinist engineering liaison,170
1027165,3,engineering tech shipping receiving clerk,65
1027165,4,thermoforming shop operator,161
1027389,1,chiropractic technician,5
1027389,2,application processor,41
1027389,3,guest service representative,156
1030812,1,att t customer service,1
1030812,2,pastoral assistant,2
1030812,3,camp counselor,84
1030812,4,gym personal,140
1030890,1,information technology volunteer,115
1030890,2,administrator of information technology,134
1030890,3,mis manager,0
1030890,4,systems consultant,83
1030890,5,mis coordinator,7
1030890,6,mis director,12
1030890,7,mis manager,0
1030890,8,system administrator accounting supervisor staff accountant,59
1035520,1,sr insurance billing representative,126
1035520,2,client service representative,156
1035520,3,accounting assistant,44
1036511,1,assistant manager,165
1036511,2,assistant general manager,35
1036511,3,general manager,35
1036511,4,general manager,35
1038883,1,network engineer consultant,101
1038883,3,network and server support,91
1038883,4,systems and network administrator isp manager,101
1038883,5,support,31
1038883,6,project network manager,101
1038883,7,network and pc support,101
1039559,1,customer service representative logistics coordinator,1
1039559,2,clinical research recruiter,190
1039559,3,recruiter,190
1039915,1,accounting manager,44
1039915,2,senior client financial coordinator,69
1039915,3,staff accountant temp,147
1039915,4,staff accountant and office manager,59
1039915,5,accounting assistant,44
1041284,1,business services assistant,42
1041284,2,exchange administrator,28
1041284,3,classified lan system administrator,28
1041284,4,caoc syscon helpdesk technician,5
1041284,5,enterprise messaging administrator,28
1041284,6,gates level 1 helpdesk,48
1042636,1,owner regional sales manager,90
1042636,2,senior loan consultant,163
1042636,3,sales manager residential lending,90
1043608,1,brand ambassador,0
1043608,2,information rep,134
1044503,1,sr marketing specialist,78
1044503,3,marketing production specialist,43
1045318,1,inventory control administrator,113
1045318,2,stock handler forklift operator,122
1045318,3,material handler,144
1045318,4,temporary employee material handler,144
1045318,5,distribution center employee,195
1045318,6,machine operator forklift operator,122
1045318,7,admissions clerk,13
1045318,8,server,91
1045653,1,bank teller,138
1045653,2,receptionist,54
1045653,3,bank teller,138
1045797,1,full time facility coordinator,32
1045797,2,administrative assistant board of directors assistant,20
1045797,3,temporary maintenance secretary,105
1045797,4,human resource generalist trust investment specialist accounts payable clerk,187
1045797,5,clerk administrative assistant,20
1045797,6,administrative assistant,20
1045797,7,administrative assistant,20
1045797,8,administrative assistant,20
1045797,9,transportation secretary,104
1045797,10,administrative assistant,20
1046030,1,shipping clerk,66
1046030,2,certified forklift operator,122
1046030,3,customer service sales associate,154
1046030,4,certified forklift operator,122
1046030,5,warehouse forklift operator customer service,122
1046679,1,office assistant,24
1046679,2,assistant general manager,35
