UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID,Degree
597977,South Elgin,IL,US,60177,Master's,accounting and finance,2011-02-01,8,22.0,Yes,Yes,7,79.0,master s
598139,Champaign,IL,US,61822,Bachelor's,business,2009-05-01,4,16.0,No,No,0,21.0,bachelor s
599006,Berwyn,IL,US,60402,Unknown,unknown,2000-01-01,3,3.0,Yes,No,0,-1.0,unknown
600183,Chicago,IL,US,60618,Bachelor's,finance,2010-05-01,6,6.0,Yes,No,0,79.0,bachelor s
601277,Algonquin,IL,US,60102,High School,not applicable,2000-01-01,7,18.0,Yes,No,0,0.0,high school
602078,Chicago,IL,US,60649,High School,not applicable,2000-01-01,4,6.0,No,No,0,0.0,high school
603567,Hoffman Estates,IL,US,60169,Bachelor's,marketing,2000-01-01,9,4.0,Yes,No,0,23.0,bachelor s
604244,Naperville,IL,US,60540,Master's,finance,2000-01-01,2,27.0,Yes,Yes,10,79.0,master s
605576,Rockford,IL,US,61103,Master's,unknown,2011-01-01,3,15.0,Yes,No,0,-1.0,master s
605716,Bloomington,IL,US,61704,Associate's,applied science maintenance technology,2012-05-01,3,11.0,No,No,0,98.0,associate s
606154,Waukegan,IL,US,60085,Bachelor's,economics,2006-01-01,5,5.0,Yes,No,0,0.0,bachelor s
607621,Lake Zurich,IL,US,60047,Bachelor's,food and beverage management,2009-05-01,3,5.0,Yes,No,0,193.0,bachelor s
608113,Wauconda,IL,US,60084,Unknown,unknown,2000-01-01,2,12.0,Yes,Yes,15,-1.0,unknown
609753,Park Forest,IL,US,60466,High School,unknown,2000-01-01,3,10.0,Yes,Yes,3,-1.0,high school
612890,Chicago,IL,US,60621,Unknown,psychology,2005-06-01,4,7.0,No,Yes,22,173.0,unknown
614898,Chicago,IL,US,60647,Bachelor's,mechanical engineering,2002-01-01,3,10.0,Yes,Yes,18,148.0,bachelor s
616663,Joliet,IL,US,60431,Bachelor's,criminal justice,1991-05-01,4,18.0,Yes,No,0,111.0,bachelor s
617998,Joliet,IL,US,60435,Associate's,business,1993-05-01,10,28.0,Unknown,No,0,21.0,associate s
618648,Aroma Park,IL,US,60910,High School,unknown,2003-01-01,3,1.0,No,No,0,-1.0,high school
619543,Evergreen Park,IL,US,60805,Bachelor's,accounting,2011-12-01,4,8.0,Unknown,No,0,44.0,bachelor s
619767,Saint Charles,IL,US,60174,Associate's,computer science,2014-01-01,2,8.0,Yes,No,0,98.0,associate s
620544,Chicago,IL,US,60612,Unknown,unknown,2000-01-01,5,15.0,No,No,0,-1.0,unknown
623612,Chicago,IL,US,60620,Unknown,food service sanitation management,1995-01-01,8,25.0,No,No,0,193.0,unknown
623765,Morris,IL,US,60450,High School,not applicable,2007-05-01,4,1.0,Yes,No,0,0.0,high school
630205,Collinsville,IL,US,62234,Bachelor's,criminal justice,2008-08-01,1,6.0,Unknown,No,0,111.0,bachelor s
632268,Cary,IL,US,60013,Associate's,unknown,2012-02-01,4,4.0,No,No,0,-1.0,associate s
632463,Frankfort,IL,US,60423,High School,not applicable,2009-01-01,1,1.0,No,No,0,0.0,high school
633547,Bloomington,IL,US,61704,Bachelor's,interior and environmental design,2012-05-01,3,6.0,No,No,0,81.0,bachelor s
633868,Granite City,IL,US,62040,Bachelor's,information systems security o,2010-06-01,4,7.0,No,No,0,134.0,bachelor s
633902,Belleville,IL,US,62221,Unknown,unknown,1994-01-01,9,23.0,Yes,No,0,-1.0,unknown
635393,Oak Forest,IL,US,60452,High School,not applicable,1992-01-01,4,16.0,No,No,0,0.0,high school
637628,Wood Dale,IL,US,60191,Bachelor's,electrical engineering technology,2000-01-01,3,23.0,Unknown,No,0,179.0,bachelor s
638542,Springfield,IL,US,62704,Unknown,art design,2000-01-01,3,17.0,Yes,No,0,81.0,unknown
638750,Chicago,IL,US,60629,Unknown,unknown,2012-05-01,3,7.0,No,No,0,-1.0,unknown
639109,Summit Argo,IL,US,60501,Associate's,unknown,2000-01-01,5,7.0,Yes,No,0,-1.0,associate s
639137,Chicago,IL,US,60632,Associate's,paralegal studies,2007-03-01,2,11.0,No,No,0,117.0,associate s
639916,Brookfield,IL,US,60513,Master's,electrical engineering,2010-03-01,3,5.0,Yes,Yes,2,179.0,master s
641244,Rantoul,IL,US,61866,Bachelor's,business administration,2006-02-01,5,22.0,No,Yes,15,80.0,bachelor s
647570,Machesney Park,IL,US,61115,Associate's,nursing,2008-01-01,3,4.0,Yes,No,0,130.0,associate s
647629,Lakemoor,IL,US,60051,Bachelor's,mechanical engineering,2011-12-01,4,4.0,Yes,Yes,50,148.0,bachelor s
647846,Chicago,IL,US,60629,Unknown,unknown,2000-01-01,5,15.0,Yes,Yes,24,-1.0,unknown
650506,Aurora,IL,US,60506,Unknown,unknown,2012-04-01,5,14.0,Yes,No,0,-1.0,unknown
650649,O Fallon,IL,US,62269,Bachelor's,nursing,1987-01-01,4,17.0,Unknown,No,0,130.0,bachelor s
651487,Elk Grove Village,IL,US,60007,Master's,information management sciences systems,1999-01-01,1,21.0,No,No,0,134.0,master s
651580,Bloomington,IL,US,61704,Bachelor's,health administration,2011-01-01,5,13.0,Yes,No,0,63.0,bachelor s
651920,Chicago,IL,US,60622,Unknown,interior design,2009-12-01,3,4.0,Yes,Yes,6,81.0,unknown
652275,Arlington Heights,IL,US,60005,Unknown,unknown,2007-01-01,4,13.0,Yes,No,0,-1.0,unknown
653945,Chicago,IL,US,60614,Associate's,unknown,2003-05-01,4,19.0,Unknown,No,0,-1.0,associate s
654123,Chicago,IL,US,60629,High School,unknown,2003-06-01,4,7.0,No,Yes,40,-1.0,high school
654983,Markham,IL,US,60428,Master's,unknown,2010-01-01,6,10.0,No,No,0,-1.0,master s
656344,Glendale Heights,IL,US,60139,High School,not applicable,2008-05-01,4,6.0,Yes,No,0,0.0,high school
656437,Bartlett,IL,US,60103,Unknown,business development,2000-01-01,7,12.0,No,Yes,20,58.0,unknown
656521,Libertyville,IL,US,60048,Bachelor's,business,2009-12-01,9,6.0,Yes,No,0,21.0,bachelor s
656836,Dolton,IL,US,60419,High School,education general,1991-06-01,10,16.0,Yes,Yes,12,131.0,high school
657253,Harvey,IL,US,60426,Unknown,general studies,1988-06-01,4,12.0,No,No,0,117.0,unknown
658081,Elmwood Park,IL,US,60707,Unknown,general welding,1988-06-01,6,19.0,No,No,0,35.0,unknown
659537,Lisle,IL,US,60532,High School,general,2004-06-01,5,7.0,Yes,Yes,3,35.0,high school
661411,East Saint Louis,IL,US,62205,Unknown,unknown,2000-01-01,4,5.0,No,No,0,-1.0,unknown
663290,Aurora,IL,US,60505,Bachelor's,business administration and computer science,2005-01-01,4,18.0,Yes,Yes,300,80.0,bachelor s
664575,Naperville,IL,US,60564,Bachelor's,business and human resources,2014-01-01,8,25.0,Yes,Yes,8,49.0,bachelor s
666204,Chicago,IL,US,60651,High School,business,2003-06-01,2,5.0,No,No,0,21.0,high school
666327,Schaumburg,IL,US,60193,Bachelor's,accounting,1996-08-01,4,15.0,Yes,Yes,2,44.0,bachelor s
667237,Des Plaines,IL,US,60016,Master's,unknown,2003-05-01,4,15.0,No,Yes,5,-1.0,master s
669226,Bourbonnais,IL,US,60914,High School,not applicable,2006-01-01,3,8.0,Yes,No,0,0.0,high school
672974,Calumet City,IL,US,60409,Associate's,business administration,2000-01-01,9,14.0,Yes,No,0,80.0,associate s
673446,Willow Springs,IL,US,60480,Master's,community and economic development,2012-12-01,4,6.0,Yes,No,0,58.0,master s
675261,Oswego,IL,US,60543,Bachelor's,finance and business and commerce,2011-12-01,3,5.0,Yes,No,0,79.0,bachelor s
675317,Chicago,IL,US,60620,High School,unknown,2008-01-01,3,3.0,No,No,0,-1.0,high school
675626,Glenwood,IL,US,60425,Unknown,mechanical engineering program,1978-01-01,7,34.0,Yes,Yes,15,148.0,unknown
675750,Aurora,IL,US,60503,Unknown,business administration,2000-01-01,8,12.0,Yes,Yes,5,80.0,unknown
677001,Maywood,IL,US,60153,Unknown,business administration,2012-04-01,7,9.0,Yes,No,0,80.0,unknown
677004,Champaign,IL,US,61821,Bachelor's,elementary education,2000-01-01,5,9.0,No,Yes,30,131.0,bachelor s
677531,Chicago,IL,US,60644,Unknown,unknown,2000-01-01,6,13.0,Yes,No,0,-1.0,unknown
677907,Oswego,IL,US,60543,Bachelor's,psychology,2012-05-01,4,5.0,Yes,No,0,173.0,bachelor s
678566,Dolton,IL,US,60419,Associate's,secretarial,1999-05-01,4,13.0,Yes,Yes,200,0.0,associate s
678848,Romeoville,IL,US,60446,Unknown,medical assistant,2005-01-01,3,5.0,No,No,0,30.0,unknown
678922,Berwyn,IL,US,60402,Unknown,unknown,2000-01-01,3,12.0,Yes,No,0,-1.0,unknown
680545,Chicago Heights,IL,US,60411,Unknown,automotive technology,2010-09-01,3,3.0,Yes,No,0,116.0,unknown
683881,Frankfort,IL,US,60423,Associate's,system networking and lan wan management manager,2003-08-01,6,14.0,Unknown,Yes,8,17.0,associate s
684118,Chicago,IL,US,60656,Bachelor's,business administration,2007-03-01,2,12.0,No,Yes,12,80.0,bachelor s
684354,Plainfield,IL,US,60585,Unknown,unknown,2000-01-01,2,11.0,No,No,0,-1.0,unknown
684489,Wheeling,IL,US,60090,Bachelor's,classical studies,2007-08-01,3,4.0,Yes,No,0,117.0,bachelor s
684738,Chicago,IL,US,60655,Master's,clinical social work,2000-01-01,2,12.0,Yes,Yes,12,141.0,master s
690073,Chicago,IL,US,60623,Unknown,medical,2008-10-01,3,5.0,Yes,Yes,7,30.0,unknown
691996,Aurora,IL,US,60504,High School,business administration and management general,1999-01-01,4,10.0,No,No,0,80.0,high school
692447,Chicago,IL,US,60620,High School,business administration,2005-06-01,3,5.0,Unknown,No,0,80.0,high school
692734,Chicago,IL,US,60645,Bachelor's,nonprofit management,2011-01-01,6,12.0,Yes,No,0,17.0,bachelor s
693181,Orland Park,IL,US,60462,Bachelor's,communication,2008-07-01,3,7.0,Yes,No,0,194.0,bachelor s
694279,Bensenville,IL,US,60106,Unknown,this area through hands on training,1975-01-01,1,11.0,No,Yes,1,182.0,unknown
694419,Chicago,IL,US,60653,High School,colege prep,1999-06-01,6,9.0,No,Yes,30,85.0,high school
694601,New Lenox,IL,US,60451,High School,not applicable,2000-01-01,3,28.0,Yes,Yes,15,0.0,high school
695723,Tinley Park,IL,US,60487,Bachelor's,health administration,2012-01-01,5,25.0,Yes,Yes,10,63.0,bachelor s
695953,Saint Charles,IL,US,60174,Bachelor's,early childhood education,2010-01-01,10,13.0,No,No,0,131.0,bachelor s
696436,Chicago,IL,US,60613,Master's,web development,2012-04-01,4,16.0,Yes,Yes,5,166.0,master s
697743,Chicago,IL,US,60646,Bachelor's,merchandising management,2000-01-01,4,12.0,Yes,No,0,17.0,bachelor s
699847,Chicago,IL,US,60629,Unknown,unknown,2000-01-01,1,26.0,Unknown,No,0,-1.0,unknown
699974,Chicago,IL,US,60607,Bachelor's,communications,2005-01-01,5,5.0,Yes,Yes,10,124.0,bachelor s
701219,Aurora,IL,US,605063,Master's,political science and social institutions,2008-08-01,6,11.0,Yes,No,0,98.0,master s
701273,Atlanta,IL,US,61723,Bachelor's,political science,2011-05-01,1,4.0,No,Yes,40,98.0,bachelor s
701378,Chebanse,IL,US,60922,Unknown,unknown,2000-01-01,5,24.0,Unknown,No,0,-1.0,unknown
701525,Chicago,IL,US,60618,Bachelor's,business administration,2010-06-01,3,13.0,Yes,No,0,80.0,bachelor s
702465,Frankfort,IL,US,60423,Unknown,unknown,1972-06-01,7,37.0,Unknown,No,0,-1.0,unknown
703600,Saint Charles,IL,US,60174,Vocational,lean manufacturing cellular manufacturing job shop supervision,2001-06-01,4,32.0,Yes,Yes,40,129.0,vocational
704759,Evanston,IL,US,60203,Unknown,unknown,1993-06-01,5,27.0,No,Yes,58,-1.0,unknown
705484,Calumet City,IL,US,60409,Bachelor's,elementary education business administration,2012-05-01,5,9.0,Yes,Yes,4,131.0,bachelor s
705548,Aurora,IL,US,60505,Associate's,business administration,2008-06-01,7,9.0,Unknown,No,0,80.0,associate s
706141,Addison,IL,US,60101,Master's,materials science and engineering,2011-03-01,3,4.0,Unknown,No,0,98.0,master s
706495,Chicago,IL,US,60654,PhD,unknown,2010-05-01,5,8.0,No,No,0,-1.0,phd
706860,Brookfield,IL,US,60513,High School,not applicable,2000-01-01,6,36.0,Yes,No,0,0.0,high school
710181,Indian Head Park,IL,US,60525,Bachelor's,marketing business administration,1992-01-01,7,20.0,No,No,0,80.0,bachelor s
711923,Chicago,IL,US,60619,High School,not applicable,1992-01-01,4,14.0,Yes,No,0,0.0,high school
712650,West Chicago,IL,US,60185,Bachelor's,business management,2000-01-01,4,13.0,No,No,0,21.0,bachelor s
712652,Decatur,IL,US,62521,Bachelor's,marketing,2004-01-01,7,12.0,Unknown,No,0,23.0,bachelor s
713116,Schaumburg,IL,US,60173,Bachelor's,public relations,2000-01-01,4,3.0,Yes,No,0,127.0,bachelor s
714655,Chicago,IL,US,60613,Bachelor's,applied behavioral sciences,2000-01-01,5,20.0,No,No,0,0.0,bachelor s
714704,Grayslake,IL,US,60030,Bachelor's,political science,2006-05-01,3,3.0,Yes,Yes,4,98.0,bachelor s
715797,Blue Island,IL,US,60406,Unknown,management association of illinois,2000-01-01,1,8.0,No,Yes,65,17.0,unknown
716486,West Dundee,IL,US,60118,High School,not applicable,2000-01-01,3,13.0,No,No,0,0.0,high school
717351,Dolton,IL,US,60419,High School,not applicable,2010-05-01,4,7.0,Unknown,No,0,0.0,high school
717644,Chicago,IL,US,60637,High School,not applicable,2000-01-01,1,12.0,Yes,No,0,0.0,high school
718452,Downers Grove,IL,US,60516,High School,unknown,1975-05-01,3,7.0,Yes,No,0,-1.0,high school
718616,Wadsworth,IL,US,60083,High School,general education,2003-01-01,6,5.0,No,Yes,4,131.0,high school
719569,Centralia,IL,US,62801,Unknown,management,1992-01-01,6,13.0,Yes,Yes,15,17.0,unknown
719838,Joliet,IL,US,60433,Associate's,business administration president,2010-03-01,10,17.0,Yes,No,0,80.0,associate s
719867,Alsip,IL,US,60803,Bachelor's,human and educational services,2010-05-01,5,11.0,Yes,No,0,42.0,bachelor s
720665,Lansing,IL,US,60438,Bachelor's,sociology,2000-01-01,4,17.0,No,No,0,0.0,bachelor s
720863,Chicago,IL,US,60644,Unknown,highschool,2006-06-01,2,5.0,Yes,No,0,0.0,unknown
721333,Chicago,IL,US,60628,Unknown,general,2005-01-01,6,7.0,Yes,No,0,35.0,unknown
723859,Aurora,IL,US,60504,Bachelor's,elementary education,2006-12-01,10,6.0,Yes,No,0,131.0,bachelor s
725200,Chicago,IL,US,60543,Bachelor's,marketing business management,2018-01-01,5,28.0,Yes,Yes,135,21.0,bachelor s
725439,Park Forest,IL,US,60466,Vocational,automotive,1985-01-01,4,36.0,No,Yes,47,116.0,vocational
727646,Elburn,IL,US,60119,Bachelor's,project management,2000-01-01,5,12.0,No,No,0,27.0,bachelor s
727816,Geneva,IL,US,60134,Unknown,business management,2000-01-01,4,21.0,No,No,0,21.0,unknown
729658,Shabbona,IL,US,60550,Bachelor's,anthropology,2010-01-01,7,10.0,Yes,No,0,0.0,bachelor s
729810,Chicago,IL,US,60628,Master's,administration of justice and security,2011-12-01,9,8.0,Unknown,No,0,80.0,master s
729901,Roselle,IL,US,60172,High School,general studies,2000-06-01,8,13.0,Yes,Yes,5,117.0,high school
732386,Carpentersville,IL,US,60110,Bachelor's,aviation administration,2011-05-01,1,4.0,Yes,No,0,80.0,bachelor s
735180,Chicago,IL,US,60629,High School,unknown,2005-06-01,3,5.0,No,No,0,-1.0,high school
735589,Chicago,IL,US,60618,Associate's,data processing,2000-01-01,5,30.0,Yes,No,0,162.0,associate s
739496,Sleepy Hollow,IL,US,60118,Unknown,medical billing coding,2012-06-01,4,22.0,Yes,No,0,126.0,unknown
740156,Plainfield,IL,US,60586,High School,unknown,2010-06-01,4,2.0,No,No,0,-1.0,high school
745050,Homer Glen,IL,US,60491,Bachelor's,biology and asian studies,2010-05-01,3,5.0,Yes,No,0,117.0,bachelor s
747799,Chicago,IL,US,60625,Unknown,education,2000-01-01,4,8.0,No,No,0,131.0,unknown
748172,Chicago,IL,US,60643,Associate's,computer science,2013-01-01,2,5.0,No,Yes,4,98.0,associate s
749071,Elgin,IL,US,60123,Bachelor's,social work,2010-12-01,4,17.0,Unknown,No,0,141.0,bachelor s
749559,Dwight,IL,US,60420,Bachelor's,merchandising,1995-01-01,5,14.0,Yes,No,0,17.0,bachelor s
750550,Chicago,IL,US,60655,Bachelor's,business management,2000-01-01,2,7.0,Yes,No,0,21.0,bachelor s
751779,Palatine,IL,US,60067,Associate's,paralegal studies,2007-05-01,4,17.0,No,No,0,117.0,associate s
751846,Forsyth,IL,US,62535,Unknown,business administration,2000-01-01,7,52.0,Unknown,No,0,80.0,unknown
753983,Aurora,IL,US,60506,Unknown,unknown,2000-01-01,4,4.0,No,Yes,8,-1.0,unknown
756218,Chicago,IL,US,60612,High School,not applicable,2011-06-01,3,6.0,Yes,No,0,0.0,high school
757438,Chicago,IL,US,60616,High School,not applicable,2008-01-01,1,3.0,No,No,0,0.0,high school
758636,Bloomingdale,IL,US,60108,High School,not applicable,1991-06-01,5,14.0,Yes,No,0,0.0,high school
760248,Aurora,IL,US,60506,High School,math,1989-06-01,5,14.0,No,No,0,0.0,high school
760457,Joliet,IL,US,60435,Associate's,criminal justice,2000-01-01,8,12.0,Yes,No,0,111.0,associate s
761592,Libertyville,IL,US,60048,Master's,business administration and management general,2014-06-01,5,17.0,Yes,Yes,32,80.0,master s
763343,Chicago,IL,US,60651,High School,not applicable,2000-01-01,7,17.0,No,No,0,0.0,high school
763389,Chicago,IL,US,60626,Bachelor's,business administration,2002-10-01,4,12.0,Yes,No,0,80.0,bachelor s
765235,Chicago,IL,US,60637,Unknown,unknown,1995-06-01,3,13.0,Unknown,No,0,-1.0,unknown
768067,Chicago,IL,US,60634,Unknown,unknown,2000-01-01,4,8.0,No,No,0,-1.0,unknown
769132,Brookfield,IL,US,60513,Bachelor's,mechanical engineering,2009-05-01,4,5.0,Yes,No,0,148.0,bachelor s
769281,Chicago,IL,US,60611,Bachelor's,additional areas of expertise,2002-05-01,4,10.0,No,No,0,0.0,bachelor s
769530,Wood Dale,IL,US,60191,High School,not applicable,2004-01-01,2,3.0,No,No,0,0.0,high school
771416,Decatur,IL,US,62522,High School,not applicable,1980-05-01,6,26.0,No,No,0,0.0,high school
771508,Chicago,IL,US,60609,High School,unknown,2006-01-01,4,5.0,No,No,0,-1.0,high school
772931,Belleville,IL,US,62223,Associate's,culinary arts,2010-12-01,10,8.0,No,Yes,6,111.0,associate s
775851,Round Lake Beach,IL,US,60073,Associate's,criminal justice,2000-01-01,3,12.0,Yes,No,0,111.0,associate s
776050,Chicago,IL,US,60621,Vocational,custodial maintenance,2008-04-01,5,17.0,No,Yes,6,37.0,vocational
776382,Chicago,IL,US,60649,Unknown,nursing,2012-05-01,3,11.0,Yes,No,0,130.0,unknown
777480,North Chicago,IL,US,60064,High School,unknown,1989-05-01,5,7.0,No,No,0,-1.0,high school
778832,Chicago,IL,US,60643,Bachelor's,nursing,2012-04-01,4,7.0,Yes,No,0,130.0,bachelor s
780425,Matteson,IL,US,60443,Bachelor's,management,2000-01-01,6,24.0,Unknown,No,0,17.0,bachelor s
781133,Chicago,IL,US,60638,High School,not applicable,1984-01-01,10,22.0,Unknown,No,0,0.0,high school
781821,Riverdale,IL,US,60827,Unknown,general,2000-01-01,5,10.0,No,Yes,200,35.0,unknown
781898,Chicago,IL,US,60620,Associate's,public relations,2005-05-01,1,1.0,Yes,Yes,4,127.0,associate s
782091,Granite City,IL,US,62040,Vocational,medical clinical assistant,2004-03-01,4,12.0,Yes,Yes,15,99.0,vocational
782119,Dolton,IL,US,60419,Unknown,unknown,2000-01-01,7,16.0,No,No,0,-1.0,unknown
782735,Carlock,IL,US,61725,Associate's,business,2012-06-01,3,3.0,No,Yes,5,21.0,associate s
784207,Plainfield,IL,US,60544,High School,not applicable,2009-06-01,2,2.0,No,No,0,0.0,high school
788080,Bedford Park,IL,US,60501,Associate's,medical billing certification,2011-12-01,2,4.0,No,No,0,126.0,associate s
789214,Glendale Heights,IL,US,60139,Associate's,business,2012-01-01,3,7.0,No,No,0,21.0,associate s
792360,Washington Park,IL,US,62204,High School,basic,2010-04-01,1,2.0,No,No,0,0.0,high school
792809,Willow Springs,IL,US,60480,High School,general studies,1993-06-01,1,12.0,No,No,0,117.0,high school
793117,Maple Park,IL,US,60151,Unknown,unknown,2000-01-01,8,31.0,No,No,0,-1.0,unknown
794097,Chicago,IL,US,60616,Unknown,global economics and modern languages,2012-08-01,3,11.0,No,Yes,20,157.0,unknown
798048,Naperville,IL,US,60563,Associate's,paralegal studies,2012-04-01,6,14.0,Yes,No,0,117.0,associate s
799645,North Aurora,IL,US,60542,Unknown,accounting,2000-01-01,6,22.0,Yes,Yes,7,44.0,unknown
802825,Chicago,IL,US,60610,High School,communication,1978-06-01,6,32.0,No,Yes,4,194.0,high school
803212,Chicago,IL,US,60630,Unknown,unknown,2000-01-01,6,35.0,No,No,0,-1.0,unknown
804778,Country Club Hills,IL,US,60478,Bachelor's,sociology,2007-12-01,5,12.0,Yes,No,0,0.0,bachelor s
804934,Darien,IL,US,60561,Bachelor's,mass communications,1995-03-01,5,19.0,Yes,Yes,10,124.0,bachelor s
805795,Bloomington,IL,US,61701,Associate's,nursing registered nurse rn asn bsn msn,2008-05-01,7,5.0,Unknown,No,0,39.0,associate s
807018,Glencoe,IL,US,60022,PhD,bioengineering,2000-01-01,2,9.0,Yes,No,0,0.0,phd
808991,Country Club Hills,IL,US,60478,High School,not applicable,2006-06-01,1,1.0,No,No,0,0.0,high school
809026,Chicago,IL,US,60620,Vocational,transportation and materials moving other,2002-01-01,3,5.0,No,No,0,198.0,vocational
812996,Fox Lake,IL,US,60020,Associate's,business management,2000-01-01,6,25.0,Yes,Yes,10,21.0,associate s
813974,Joliet,IL,US,60431,Unknown,unknown,2002-05-01,3,7.0,Unknown,No,0,-1.0,unknown
814304,Mount Carmel,IL,US,62863,Unknown,diesel equipment technology,2011-05-01,4,7.0,Yes,No,0,128.0,unknown
816186,Chicago,IL,US,60639,Unknown,unknown,2000-01-01,2,11.0,No,No,0,-1.0,unknown
816596,O Fallon,IL,US,62269,Unknown,unknown,2000-01-01,3,30.0,Yes,No,0,-1.0,unknown
816625,Berwyn,IL,US,60402,Associate's,management,2000-01-01,7,23.0,No,Yes,25,17.0,associate s
816886,Cahokia,IL,US,62206,High School,not applicable,2002-05-01,9,8.0,No,No,0,0.0,high school
817406,Streamwood,IL,US,60107,Unknown,unknown,2000-01-01,2,17.0,Yes,No,0,-1.0,unknown
818968,Lake in the Hills,IL,US,60156,Unknown,research,2000-01-01,7,17.0,No,Yes,6,112.0,unknown
821060,Chicago,IL,US,60618,Associate's,unknown,2011-06-01,4,6.0,No,No,0,-1.0,associate s
821323,Huntley,IL,US,60142,Unknown,unknown,2007-01-01,2,23.0,No,No,0,-1.0,unknown
821526,Alsip,IL,US,60803,Unknown,unknown,2001-01-01,4,9.0,No,No,0,-1.0,unknown
822187,Arlington Heights,IL,US,60004,Unknown,medical administration,2006-06-01,4,7.0,Yes,No,0,80.0,unknown
823725,Chicago,IL,US,60629,Bachelor's,business administration,2000-06-01,1,11.0,No,No,0,80.0,bachelor s
827069,Chicago Ridge,IL,US,60415,Associate's,unknown,1984-01-01,4,27.0,No,No,0,-1.0,associate s
827257,Chicago,IL,US,60647,Bachelor's,finance,2012-12-01,2,6.0,Yes,No,0,79.0,bachelor s
827323,Granite City,IL,US,62040,Unknown,entrepreneurial economics and management organizational leadership,2009-05-01,6,9.0,Yes,Yes,4,17.0,unknown
829423,Berkeley,IL,US,60163,Unknown,unknown,2000-01-01,7,17.0,Yes,Yes,6,-1.0,unknown
829429,Chicago,IL,US,60628,Associate's,arts,1999-05-01,5,10.0,No,Yes,12,111.0,associate s
829605,Buffalo Grove,IL,US,60089,Master's,masters of traditional architecture and urbanism,2012-04-01,3,5.0,No,Yes,30,0.0,master s
830072,Homewood,IL,US,60430,Master's,business administration accounting,2010-01-01,7,18.0,Yes,Yes,10,80.0,master s
830560,Grayslake,IL,US,60030,Bachelor's,accounting,2001-01-01,3,11.0,Yes,No,0,44.0,bachelor s
831012,Chicago,IL,US,60601,Unknown,unknown,2000-01-01,4,17.0,Yes,No,0,-1.0,unknown
831862,Calumet Park,IL,US,60827,Master's,health science,2011-05-01,6,10.0,Yes,No,0,98.0,master s
832131,Gurnee,IL,US,60031,Bachelor's,chemical engineering,2008-05-01,4,4.0,Yes,Yes,6,170.0,bachelor s
832858,North Chicago,IL,US,60064,High School,not applicable,2011-05-01,3,2.0,No,No,0,0.0,high school
833068,Alsip,IL,US,60803,Associate's,science,2010-08-01,6,11.0,Yes,Yes,25,98.0,associate s
833771,Chicago,IL,US,60651,Master's,social work,2013-05-01,7,13.0,Yes,Yes,30,141.0,master s
834308,Chicago,IL,US,60601,Bachelor's,business management robert morris,2008-01-01,4,14.0,No,No,0,21.0,bachelor s
836082,Aurora,IL,US,60505,Unknown,unknown,2000-01-01,0,11.0,No,No,0,-1.0,unknown
838981,Chicago,IL,US,60613,Master's,business administration,2004-01-01,5,7.0,Yes,No,0,80.0,master s
840472,Springfield,IL,US,62702,Master's,business management,2013-01-01,4,13.0,Unknown,No,0,21.0,master s
841864,Downers Grove,IL,US,60516,High School,not applicable,1997-05-01,8,13.0,Yes,Yes,8,0.0,high school
842130,Plainfield,IL,US,60544,Bachelor's,supply chain operations and information systems management,2008-08-01,6,13.0,Unknown,No,0,181.0,bachelor s
842134,Romeoville,IL,US,60446,High School,general education,1982-06-01,4,15.0,Yes,No,0,131.0,high school
842225,Mokena,IL,US,60448,High School,not applicable,1998-05-01,4,8.0,No,Yes,26,0.0,high school
844702,Harvey,IL,US,60426,Associate's,criminal justice,2011-10-01,4,8.0,Yes,No,0,111.0,associate s
844834,Calumet City,IL,US,60409,Bachelor's,medical assistant,2005-01-01,2,10.0,No,No,0,30.0,bachelor s
844908,Dekalb,IL,US,60115,Unknown,medical assistant,2010-08-01,4,3.0,Yes,No,0,30.0,unknown
845124,Streamwood,IL,US,60107,Master's,horticulture,2000-01-01,3,11.0,No,No,0,0.0,master s
845689,Tinley Park,IL,US,60477,Master's,project management,1990-01-01,10,35.0,Yes,No,0,27.0,master s
847755,Chicago,IL,US,60643,Bachelor's,sociology and psychology,1995-04-01,3,17.0,Yes,No,0,173.0,bachelor s
848363,Frankfort,IL,US,60423,Bachelor's,business administration and management general,2013-07-01,4,9.0,Unknown,No,0,80.0,bachelor s
850849,Naperville,IL,US,60563,Master's,unknown,2009-05-01,1,1.0,No,No,0,-1.0,master s
852032,Chicago,IL,US,60657,Bachelor's,sociology,2000-01-01,3,23.0,Yes,No,0,0.0,bachelor s
856902,East Saint Louis,IL,US,62207,Unknown,certified medical assistant,2011-08-01,3,6.0,No,No,0,130.0,unknown
857063,Winfield,IL,US,60190,Bachelor's,unknown,1995-01-01,4,11.0,Yes,Yes,50,-1.0,bachelor s
857198,Chicago,IL,US,60632,Unknown,unknown,2000-01-01,0,11.0,No,Yes,4,-1.0,unknown
859371,Shiloh,IL,US,62269,Master's,human services,2000-01-01,5,5.0,Yes,No,0,42.0,master s
859616,Carol Stream,IL,US,60188,Associate's,business administration and management general,1976-06-01,5,7.0,No,No,0,80.0,associate s
860785,Chicago,IL,US,60618,Unknown,unknown,2000-01-01,0,11.0,No,Yes,25,-1.0,unknown
860838,Joliet,IL,US,60431,High School,not applicable,2000-01-01,5,32.0,Yes,No,0,0.0,high school
